0.227000	-7992.37	1.888295
0.228000	-7992.71	1.888372
0.229000	-7992.69	1.888444
0.230000	-7992.68	1.888517
0.231000	-7993.11	1.888591
0.232000	-7992.79	1.888660
0.233000	-7992.83	1.888732
0.234000	-7992.66	1.888803
0.235000	-7993.00	1.888877
0.236000	-7992.73	1.888947
0.237000	-7993.07	1.889019
0.238000	-7993.00	1.889089
0.239000	-7992.79	1.889159
0.240000	-7993.01	1.889231
0.241000	-7992.90	1.889301
0.242000	-7993.03	1.889372
0.243000	-7992.85	1.889442
0.244000	-7993.01	1.889513
0.245000	-7993.08	1.889583
0.246000	-7993.09	1.889652
0.247000	-7992.97	1.889721
0.248000	-7993.27	1.889791
0.249000	-7993.14	1.889859
0.250000	-7992.88	1.889927
0.251000	-7993.13	1.889999
0.252000	-7993.19	1.890067
0.253000	-7993.22	1.890135
0.254000	-7993.18	1.890203
0.255000	-7993.18	1.890272
0.256000	-7993.18	1.890340
0.257000	-7993.34	1.890408
0.258000	-7993.13	1.890475
0.259000	-7993.20	1.890543
0.260000	-7993.44	1.890611
0.261000	-7993.27	1.890677
0.262000	-7993.50	1.890744
0.263000	-7993.04	1.890809
0.264000	-7993.55	1.890879
0.265000	-7993.09	1.890943
0.266000	-7993.71	1.891012
0.267000	-7993.39	1.891075
0.268000	-7993.43	1.891141
0.269000	-7993.59	1.891207
0.270000	-7993.39	1.891271
0.271000	-7993.69	1.891337
0.272000	-7993.34	1.891400
0.273000	-7993.54	1.891467
0.274000	-7993.65	1.891532
0.275000	-7993.72	1.891595
0.276000	-7993.58	1.891658
0.277000	-7993.79	1.891722
0.278000	-7993.40	1.891784
0.279000	-7993.76	1.891850
0.280000	-7993.83	1.891913
0.281000	-7993.76	1.891974
0.282000	-7993.81	1.892037
0.283000	-7993.64	1.892098
0.284000	-7993.79	1.892162
0.285000	-7993.74	1.892224
0.286000	-7993.72	1.892287
0.287000	-7994.01	1.892350
0.288000	-7993.74	1.892409
0.289000	-7994.05	1.892472
0.290000	-7993.90	1.892532
0.291000	-7993.85	1.892593
0.292000	-7993.40	1.892654
0.293000	-7994.05	1.892720
0.294000	-7994.04	1.892780
0.295000	-7994.28	1.892839
0.296000	-7993.91	1.892896
0.297000	-7993.73	1.892957
0.298000	-7993.97	1.893020
0.299000	-7993.92	1.893080
0.300000	-7994.03	1.893141
0.301000	-7994.11	1.893201
0.302000	-7994.19	1.893260
0.303000	-7994.09	1.893318
0.304000	-7993.68	1.893377
0.305000	-7994.26	1.893440
0.306000	-7994.01	1.893498
0.307000	-7994.31	1.893557
0.308000	-7994.18	1.893614
0.309000	-7993.94	1.893673
0.310000	-7994.21	1.893733
0.311000	-7994.08	1.893791
0.312000	-7994.28	1.893850
0.313000	-7994.12	1.893908
0.314000	-7994.27	1.893966
0.315000	-7994.10	1.894024
0.316000	-7994.19	1.894083
0.317000	-7994.45	1.894141
0.318000	-7994.04	1.894196
0.319000	-7994.32	1.894256
0.320000	-7994.15	1.894313
0.321000	-7994.35	1.894371
0.322000	-7994.52	1.894428
0.323000	-7994.15	1.894483
0.324000	-7994.41	1.894541
0.325000	-7994.42	1.894597
0.326000	-7994.30	1.894653
0.327000	-7994.49	1.894710
0.328000	-7994.32	1.894765
0.329000	-7994.58	1.894822
0.330000	-7994.21	1.894876
0.331000	-7994.48	1.894934
0.332000	-7994.43	1.894989
0.333000	-7994.49	1.895045
0.334000	-7994.45	1.895100
0.335000	-7994.74	1.895155
0.336000	-7994.28	1.895208
0.337000	-7994.56	1.895265
0.338000	-7994.75	1.895320
0.339000	-7994.39	1.895372
0.340000	-7994.65	1.895428
0.341000	-7994.57	1.895482
0.342000	-7994.46	1.895536
0.343000	-7994.79	1.895591
0.344000	-7994.65	1.895643
0.345000	-7994.76	1.895697
0.346000	-7994.44	1.895749
0.347000	-7994.95	1.895805
0.348000	-7994.57	1.895855
0.349000	-7994.77	1.895910
0.350000	-7994.82	1.895962
0.351000	-7994.62	1.896014
0.352000	-7994.93	1.896068
0.353000	-7994.39	1.896118
0.354000	-7994.89	1.896174
0.355000	-7994.60	1.896226
0.356000	-7995.25	1.896280
0.357000	-7994.85	1.896327
0.358000	-7994.77	1.896379
0.359000	-7994.64	1.896431
0.360000	-7994.84	1.896484
0.361000	-7994.96	1.896536
0.362000	-7994.83	1.896586
0.363000	-7995.06	1.896638
0.364000	-7994.74	1.896688
0.365000	-7994.93	1.896740
0.366000	-7994.95	1.896791
0.367000	-7995.14	1.896841
0.368000	-7994.79	1.896890
0.369000	-7995.05	1.896942
0.370000	-7994.98	1.896991
0.371000	-7994.81	1.897042
0.372000	-7995.24	1.897094
0.373000	-7995.19	1.897141
0.374000	-7994.98	1.897189
0.375000	-7994.89	1.897240
0.376000	-7995.07	1.897291
0.377000	-7994.98	1.897340
0.378000	-7995.29	1.897390
0.379000	-7995.35	1.897437
0.380000	-7994.88	1.897484
0.381000	-7995.13	1.897535
0.382000	-7995.01	1.897584
0.383000	-7995.36	1.897634
0.384000	-7994.94	1.897680
0.385000	-7995.25	1.897731
0.386000	-7995.21	1.897778
0.387000	-7995.49	1.897826
0.388000	-7995.05	1.897871
0.389000	-7995.24	1.897921
0.390000	-7995.45	1.897968
0.391000	-7995.07	1.898014
0.392000	-7995.41	1.898063
0.393000	-7995.06	1.898109
0.394000	-7995.44	1.898158
0.395000	-7995.11	1.898204
0.396000	-7995.12	1.898253
0.397000	-7995.59	1.898302
0.398000	-7995.66	1.898346
0.399000	-7995.36	1.898389
0.400000	-7995.16	1.898436
0.401000	-7995.22	1.898484
0.402000	-7995.07	1.898532
0.403000	-7995.80	1.898581
0.404000	-7995.24	1.898623
0.405000	-7995.57	1.898671
0.406000	-7994.99	1.898715
0.407000	-7996.18	1.898765
0.408000	-7995.25	1.898803
0.409000	-7995.62	1.898851
0.410000	-7995.17	1.898895
0.411000	-7995.41	1.898943
0.412000	-7995.76	1.898989
0.413000	-7995.43	1.899031
0.414000	-7995.56	1.899077
0.415000	-7995.59	1.899121
0.416000	-7995.46	1.899166
0.417000	-7995.67	1.899211
0.418000	-7995.53	1.899254
0.419000	-7995.54	1.899299
0.420000	-7995.66	1.899344
0.421000	-7995.83	1.899387
0.422000	-7995.41	1.899429
0.423000	-7995.59	1.899474
0.424000	-7995.67	1.899519
0.425000	-7995.73	1.899562
0.426000	-7995.65	1.899605
0.427000	-7995.51	1.899648
0.428000	-7995.65	1.899693
0.429000	-7995.63	1.899736
0.430000	-7996.06	1.899780
0.431000	-7995.60	1.899820
0.432000	-7995.77	1.899864
0.433000	-7995.73	1.899906
0.434000	-7995.73	1.899948
0.435000	-7995.66	1.899991
0.436000	-7995.87	1.900035
0.437000	-7995.46	1.900076
0.438000	-7995.98	1.900121
0.439000	-7995.83	1.900161
0.440000	-7995.88	1.900203
0.441000	-7995.82	1.900244
0.442000	-7995.73	1.900286
0.443000	-7996.07	1.900329
0.444000	-7995.54	1.900368
0.445000	-7995.91	1.900413
0.446000	-7995.51	1.900454
0.447000	-7996.17	1.900499
0.448000	-7995.63	1.900537
0.449000	-7996.05	1.900581
0.450000	-7995.72	1.900620
0.451000	-7996.21	1.900663
0.452000	-7995.65	1.900701
0.453000	-7995.86	1.900745
0.454000	-7995.91	1.900786
0.455000	-7995.68	1.900827
0.456000	-7995.94	1.900870
0.457000	-7995.93	1.900911
0.458000	-7996.29	1.900951
0.459000	-7995.52	1.900988
0.460000	-7995.99	1.901033
0.461000	-7995.67	1.901073
0.462000	-7996.18	1.901117
0.463000	-7995.93	1.901155
0.464000	-7995.97	1.901196
0.465000	-7996.04	1.901236
0.466000	-7995.61	1.901276
0.467000	-7996.03	1.901319
0.468000	-7995.96	1.901359
0.469000	-7995.92	1.901400
0.470000	-7995.78	1.901440
0.471000	-7996.25	1.901482
0.472000	-7995.58	1.901520
0.473000	-7996.28	1.901564
0.474000	-7995.74	1.901601
0.475000	-7996.03	1.901644
0.476000	-7995.87	1.901684
0.477000	-7995.98	1.901725
0.478000	-7996.06	1.901765
0.479000	-7996.01	1.901804
0.480000	-7996.00	1.901844
0.481000	-7996.00	1.901884
0.482000	-7995.91	1.901924
0.483000	-7995.87	1.901965
0.484000	-7995.93	1.902007
0.485000	-7996.02	1.902047
0.486000	-7996.34	1.902087
0.487000	-7995.91	1.902124
0.488000	-7996.05	1.902165
0.489000	-7996.03	1.902204
0.490000	-7995.98	1.902244
0.491000	-7995.87	1.902284
0.492000	-7996.26	1.902325
0.493000	-7996.14	1.902363
0.494000	-7996.17	1.902401
0.495000	-7996.23	1.902440
0.496000	-7995.90	1.902477
0.497000	-7996.14	1.902518
0.498000	-7996.09	1.902557
0.499000	-7996.16	1.902596
0.500000	-7996.27	1.902634
0.501000	-7996.18	1.902672
0.502000	-7996.26	1.902710
0.503000	-7995.90	1.902747
0.504000	-7996.47	1.902788
0.505000	-7996.33	1.902824
0.506000	-7996.28	1.902860
0.507000	-7995.94	1.902897
0.508000	-7996.44	1.902938
0.509000	-7996.25	1.902974
0.510000	-7996.48	1.903011
0.511000	-7996.40	1.903046
0.512000	-7996.33	1.903082
0.513000	-7996.32	1.903119
0.514000	-7996.27	1.903156
0.515000	-7996.45	1.903193
0.516000	-7996.48	1.903228
0.517000	-7996.44	1.903264
0.518000	-7996.60	1.903299
0.519000	-7996.23	1.903333
0.520000	-7996.44	1.903371
0.521000	-7996.74	1.903407
0.522000	-7996.51	1.903439
0.523000	-7996.58	1.903474
0.524000	-7996.49	1.903508
0.525000	-7996.60	1.903543
0.526000	-7996.57	1.903577
0.527000	-7996.67	1.903612
0.528000	-7996.79	1.903645
0.529000	-7996.71	1.903677
0.530000	-7996.38	1.903710
0.531000	-7996.77	1.903746
0.532000	-7996.79	1.903778
0.533000	-7996.71	1.903810
0.534000	-7996.93	1.903843
0.535000	-7996.75	1.903874
0.536000	-7996.72	1.903906
0.537000	-7996.88	1.903939
0.538000	-7996.58	1.903970
0.539000	-7997.10	1.904005
0.540000	-7997.01	1.904034
0.541000	-7996.99	1.904063
0.542000	-7996.95	1.904094
0.543000	-7996.72	1.904124
0.544000	-7996.89	1.904157
0.545000	-7997.03	1.904188
0.546000	-7997.19	1.904218
0.547000	-7996.92	1.904246
0.548000	-7997.08	1.904277
0.549000	-7996.97	1.904306
0.550000	-7997.12	1.904336
0.551000	-7997.03	1.904365
0.552000	-7997.48	1.904394
0.553000	-7996.79	1.904420
0.554000	-7997.06	1.904452
0.555000	-7997.04	1.904481
0.556000	-7997.46	1.904511
0.557000	-7997.48	1.904536
0.558000	-7997.15	1.904561
0.559000	-7997.31	1.904590
0.560000	-7996.92	1.904617
0.561000	-7997.28	1.904648
0.562000	-7997.64	1.904675
0.563000	-7996.92	1.904698
0.564000	-7997.45	1.904729
0.565000	-7997.33	1.904755
0.566000	-7997.44	1.904782
0.567000	-7997.44	1.904807
0.568000	-7997.35	1.904833
0.569000	-7997.70	1.904859
0.570000	-7997.10	1.904882
0.571000	-7997.30	1.904911
0.572000	-7997.45	1.904938
0.573000	-7997.65	1.904964
0.574000	-7997.48	1.904987
0.575000	-7997.62	1.905012
0.576000	-7997.23	1.905036
0.577000	-7997.57	1.905064
0.578000	-7997.28	1.905088
0.579000	-7997.70	1.905115
0.580000	-7997.61	1.905138
0.581000	-7997.68	1.905162
0.582000	-7997.44	1.905185
0.583000	-7997.51	1.905211
0.584000	-7997.70	1.905236
0.585000	-7997.79	1.905259
0.586000	-7997.40	1.905281
0.587000	-7997.41	1.905307
0.588000	-7997.53	1.905333
0.589000	-7997.95	1.905358
0.590000	-7997.71	1.905378
0.591000	-7997.46	1.905401
0.592000	-7997.75	1.905426
0.593000	-7997.60	1.905449
0.594000	-7997.56	1.905473
0.595000	-7997.75	1.905497
0.596000	-7997.51	1.905520
0.597000	-7997.69	1.905545
0.598000	-7997.68	1.905568
0.599000	-7997.97	1.905591
0.600000	-7997.53	1.905611
0.601000	-7997.53	1.905636
0.602000	-7997.70	1.905661
0.603000	-7998.05	1.905684
0.604000	-7997.53	1.905703
0.605000	-7997.55	1.905728
0.606000	-7997.91	1.905752
0.607000	-7997.76	1.905773
0.608000	-7997.70	1.905796
0.609000	-7997.72	1.905819
0.610000	-7997.57	1.905842
0.611000	-7997.96	1.905866
0.612000	-7997.96	1.905886
0.613000	-7997.66	1.905907
0.614000	-7997.41	1.905930
0.615000	-7997.85	1.905956
0.616000	-7998.01	1.905977
0.617000	-7997.95	1.905997
0.618000	-7997.59	1.906018
0.619000	-7997.63	1.906042
0.620000	-7997.73	1.906066
0.621000	-7997.92	1.906088
0.622000	-7997.87	1.906109
0.623000	-7998.12	1.906131
0.624000	-7997.75	1.906149
0.625000	-7997.61	1.906172
0.626000	-7997.72	1.906196
0.627000	-7997.82	1.906219
0.628000	-7998.02	1.906240
0.629000	-7997.67	1.906260
0.630000	-7997.88	1.906283
0.631000	-7997.80	1.906305
0.632000	-7997.93	1.906327
0.633000	-7998.15	1.906347
0.634000	-7997.86	1.906366
0.635000	-7997.65	1.906387
0.636000	-7998.06	1.906411
0.637000	-7997.35	1.906430
0.638000	-7998.38	1.906457
0.639000	-7997.88	1.906473
0.640000	-7998.18	1.906494
0.641000	-7997.35	1.906512
0.642000	-7998.07	1.906539
0.643000	-7997.93	1.906558
0.644000	-7997.84	1.906579
0.645000	-7998.00	1.906600
0.646000	-7997.89	1.906620
0.647000	-7998.17	1.906641
0.648000	-7997.90	1.906660
0.649000	-7998.15	1.906681
0.650000	-7997.57	1.906699
0.651000	-7997.95	1.906724
0.652000	-7998.02	1.906744
0.653000	-7998.14	1.906764
0.654000	-7997.89	1.906783
0.655000	-7997.79	1.906804
0.656000	-7998.28	1.906826
0.657000	-7998.17	1.906843
0.658000	-7997.87	1.906861
0.659000	-7997.91	1.906883
0.660000	-7997.86	1.906903
0.661000	-7998.14	1.906925
0.662000	-7998.03	1.906943
0.663000	-7998.20	1.906963
0.664000	-7997.62	1.906981
0.665000	-7998.27	1.907005
0.666000	-7997.95	1.907022
0.667000	-7998.32	1.907043
0.668000	-7998.04	1.907059
0.669000	-7998.00	1.907079
0.670000	-7998.03	1.907099
0.671000	-7998.11	1.907119
0.672000	-7998.01	1.907138
0.673000	-7997.96	1.907158
0.674000	-7998.33	1.907178
0.675000	-7997.97	1.907195
0.676000	-7998.37	1.907215
0.677000	-7997.93	1.907231
0.678000	-7997.86	1.907252
0.679000	-7998.45	1.907273
0.680000	-7998.24	1.907289
0.681000	-7997.89	1.907307
0.682000	-7997.99	1.907328
0.683000	-7998.15	1.907348
0.684000	-7998.34	1.907366
0.685000	-7998.38	1.907383
0.686000	-7997.85	1.907399
0.687000	-7998.32	1.907421
0.688000	-7997.89	1.907437
0.689000	-7998.56	1.907459
0.690000	-7997.88	1.907473
0.691000	-7998.29	1.907494
0.692000	-7998.07	1.907511
0.693000	-7998.31	1.907531
0.694000	-7998.36	1.907548
0.695000	-7998.04	1.907564
0.696000	-7998.26	1.907584
0.697000	-7998.10	1.907601
0.698000	-7998.40	1.907620
0.699000	-7998.29	1.907636
0.700000	-7998.31	1.907653
0.701000	-7998.15	1.907670
0.702000	-7997.87	1.907689
0.703000	-7998.24	1.907710
0.704000	-7998.60	1.907727
0.705000	-7998.18	1.907741
0.706000	-7998.26	1.907760
0.707000	-7998.38	1.907777
0.708000	-7998.26	1.907793
0.709000	-7998.33	1.907811
0.710000	-7998.20	1.907827
0.711000	-7998.19	1.907845
0.712000	-7998.39	1.907863
0.713000	-7998.38	1.907880
0.714000	-7998.16	1.907896
0.715000	-7998.39	1.907914
0.716000	-7998.22	1.907930
0.717000	-7998.49	1.907948
0.718000	-7998.16	1.907963
0.719000	-7998.35	1.907982
0.720000	-7998.45	1.907998
0.721000	-7998.29	1.908014
0.722000	-7998.53	1.908031
0.723000	-7998.42	1.908045
0.724000	-7998.14	1.908061
0.725000	-7998.42	1.908080
0.726000	-7998.33	1.908096
0.727000	-7998.54	1.908112
0.728000	-7998.28	1.908127
0.729000	-7998.25	1.908144
0.730000	-7998.59	1.908161
0.731000	-7998.31	1.908176
0.732000	-7998.38	1.908193
0.733000	-7998.39	1.908209
0.734000	-7998.60	1.908225
0.735000	-7998.58	1.908239
0.736000	-7998.23	1.908253
0.737000	-7998.14	1.908271
0.738000	-7998.56	1.908289
0.739000	-7998.60	1.908304
0.740000	-7998.56	1.908318
0.741000	-7998.23	1.908332
0.742000	-7998.27	1.908350
0.743000	-7998.60	1.908367
0.744000	-7998.41	1.908381
0.745000	-7998.72	1.908397
0.746000	-7998.57	1.908410
0.747000	-7998.52	1.908424
0.748000	-7998.19	1.908439
0.749000	-7998.45	1.908457
0.750000	-7998.71	1.908473
0.751000	-7998.39	1.908486
0.752000	-7998.28	1.908502
0.753000	-7998.78	1.908519
0.754000	-7998.59	1.908531
0.755000	-7998.45	1.908545
0.756000	-7998.62	1.908561
0.757000	-7998.46	1.908575
0.758000	-7998.42	1.908590
0.759000	-7998.54	1.908606
0.760000	-7998.66	1.908620
0.761000	-7998.74	1.908634
0.762000	-7998.47	1.908646
0.763000	-7998.41	1.908662
0.764000	-7998.47	1.908678
0.765000	-7998.56	1.908693
0.766000	-7998.52	1.908707
0.767000	-7998.82	1.908722
0.768000	-7998.98	1.908734
0.769000	-7998.28	1.908744
0.770000	-7998.40	1.908761
0.771000	-7998.53	1.908777
0.772000	-7998.69	1.908792
0.773000	-7998.59	1.908805
0.774000	-7998.69	1.908819
0.775000	-7998.61	1.908832
0.776000	-7998.55	1.908846
0.777000	-7998.40	1.908860
0.778000	-7998.85	1.908876
0.779000	-7998.82	1.908888
0.780000	-7998.54	1.908900
0.781000	-7998.61	1.908914
0.782000	-7998.67	1.908928
0.783000	-7998.62	1.908941
0.784000	-7998.76	1.908955
0.785000	-7998.48	1.908968
0.786000	-7998.66	1.908983
0.787000	-7998.74	1.908996
0.788000	-7999.03	1.909009
0.789000	-7998.25	1.909019
0.790000	-7998.78	1.909036
0.791000	-7998.73	1.909048
0.792000	-7998.71	1.909061
0.793000	-7999.02	1.909074
0.794000	-7998.39	1.909084
0.795000	-7998.66	1.909100
0.796000	-7998.51	1.909113
0.797000	-7999.06	1.909128
0.798000	-7998.59	1.909138
0.799000	-7998.86	1.909152
0.800000	-7998.46	1.909163
0.801000	-7999.02	1.909178
0.802000	-7998.93	1.909188
0.803000	-7998.39	1.909199
0.804000	-7998.74	1.909215
0.805000	-7998.54	1.909228
0.806000	-7999.35	1.909242
0.807000	-7998.49	1.909249
0.808000	-7998.62	1.909264
0.809000	-7998.78	1.909278
0.810000	-7998.80	1.909290
0.811000	-7999.07	1.909302
0.812000	-7998.56	1.909311
0.813000	-7998.68	1.909326
0.814000	-7998.92	1.909339
0.815000	-7998.96	1.909350
0.816000	-7998.74	1.909360
0.817000	-7998.58	1.909373
0.818000	-7998.87	1.909387
0.819000	-7998.73	1.909398
0.820000	-7998.92	1.909411
0.821000	-7998.81	1.909421
0.822000	-7998.81	1.909433
0.823000	-7998.95	1.909445
0.824000	-7998.64	1.909456
0.825000	-7998.88	1.909469
0.826000	-7998.85	1.909481
0.827000	-7998.85	1.909492
0.828000	-7998.98	1.909504
0.829000	-7998.70	1.909514
0.830000	-7999.03	1.909527
0.831000	-7998.68	1.909537
0.832000	-7999.02	1.909550
0.833000	-7998.71	1.909560
0.834000	-7998.99	1.909573
0.835000	-7998.76	1.909583
0.836000	-7998.80	1.909595
0.837000	-7999.38	1.909607
0.838000	-7998.46	1.909613
0.839000	-7999.19	1.909629
0.840000	-7998.42	1.909637
0.841000	-7999.21	1.909653
0.842000	-7998.88	1.909661
0.843000	-7998.77	1.909672
0.844000	-7998.98	1.909684
0.845000	-7998.97	1.909694
0.846000	-7998.95	1.909705
0.847000	-7998.75	1.909715
0.848000	-7998.99	1.909728
0.849000	-7998.94	1.909738
0.850000	-7999.03	1.909748
0.851000	-7998.81	1.909758
0.852000	-7998.92	1.909770
0.853000	-7998.95	1.909781
0.854000	-7998.99	1.909791
0.855000	-7999.01	1.909801
0.856000	-7998.90	1.909811
0.857000	-7999.01	1.909822
0.858000	-7998.70	1.909832
0.859000	-7998.93	1.909845
0.860000	-7999.16	1.909856
0.861000	-7999.08	1.909864
0.862000	-7998.85	1.909873
0.863000	-7998.83	1.909885
0.864000	-7999.17	1.909897
0.865000	-7999.00	1.909905
0.866000	-7998.99	1.909915
0.867000	-7999.04	1.909925
0.868000	-7998.66	1.909934
0.869000	-7999.12	1.909948
0.870000	-7998.93	1.909957
0.871000	-7999.20	1.909967
0.872000	-7998.96	1.909975
0.873000	-7998.79	1.909986
0.874000	-7998.97	1.909998
0.875000	-7999.25	1.910008
